,org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ,@@index,@@case_index
1460,11201,COMPLETE,O_CREATED,2011-10-07 16:43:35.485000+00:00,2011-10-07 16:06:28.843000+00:00,175395,20000,1460,239
1461,11201,COMPLETE,O_SENT,2011-10-07 16:43:35.509000+00:00,2011-10-07 16:06:28.843000+00:00,175395,20000,1461,239
1462,11200,COMPLETE,O_CANCELLED,2011-10-14 20:44:50.298000+00:00,2011-10-07 16:06:28.843000+00:00,175395,20000,1462,239
1463,11009,COMPLETE,O_SELECTED,2011-10-07 16:57:08.376000+00:00,2011-10-07 16:49:12.490000+00:00,175407,20000,1463,240
1464,11009,COMPLETE,O_CREATED,2011-10-07 16:57:09.604000+00:00,2011-10-07 16:49:12.490000+00:00,175407,20000,1464,240
1465,11009,COMPLETE,O_SENT,2011-10-07 16:57:09.648000+00:00,2011-10-07 16:49:12.490000+00:00,175407,20000,1465,240
1466,11029,COMPLETE,O_SENT_BACK,2011-10-18 10:13:02.420000+00:00,2011-10-07 16:49:12.490000+00:00,175407,20000,1466,240
1467,10629,COMPLETE,O_ACCEPTED,2011-10-24 12:57:47.370000+00:00,2011-10-07 16:49:12.490000+00:00,175407,20000,1467,240
1468,10913,COMPLETE,O_SELECTED,2011-10-07 17:27:15.671000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1468,241
1469,10913,COMPLETE,O_CREATED,2011-10-07 17:28:02.952000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1469,241
1470,10913,COMPLETE,O_SENT,2011-10-07 17:28:02.987000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1470,241
1471,11122,COMPLETE,O_SELECTED,2011-10-11 21:03:31.285000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1471,241
1472,11122,COMPLETE,O_CANCELLED,2011-10-11 21:03:31.285000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1472,241
1473,11122,COMPLETE,O_CREATED,2011-10-11 21:03:32.540000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1473,241
1474,11122,COMPLETE,O_SENT,2011-10-11 21:03:32.605000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1474,241
1475,10789,COMPLETE,O_SENT_BACK,2011-10-21 10:14:37.673000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1475,241
1476,10972,COMPLETE,O_ACCEPTED,2011-10-28 16:17:01.239000+00:00,2011-10-07 17:14:02.406000+00:00,175410,3100,1476,241
1477,11181,COMPLETE,O_SELECTED,2011-10-07 17:58:44.434000+00:00,2011-10-07 17:16:05.251000+00:00,175413,10000,1477,242
1478,11181,COMPLETE,O_CREATED,2011-10-07 17:58:45.733000+00:00,2011-10-07 17:16:05.251000+00:00,175413,10000,1478,242
1479,11181,COMPLETE,O_SENT,2011-10-07 17:58:45.887000+00:00,2011-10-07 17:16:05.251000+00:00,175413,10000,1479,242
1480,10912,COMPLETE,O_CANCELLED,2011-10-14 18:54:22.623000+00:00,2011-10-07 17:16:05.251000+00:00,175413,10000,1480,242
1481,11181,COMPLETE,O_SELECTED,2011-10-07 18:23:42.476000+00:00,2011-10-07 17:34:18.460000+00:00,175419,8000,1481,243
1482,11181,COMPLETE,O_CREATED,2011-10-07 18:24:29.950000+00:00,2011-10-07 17:34:18.460000+00:00,175419,8000,1482,243
1483,11181,COMPLETE,O_SENT,2011-10-07 18:24:29.979000+00:00,2011-10-07 17:34:18.460000+00:00,175419,8000,1483,243
1484,11200,COMPLETE,O_CANCELLED,2011-10-29 16:40:00.055000+00:00,2011-10-07 17:34:18.460000+00:00,175419,8000,1484,243
1485,11181,COMPLETE,O_SELECTED,2011-10-08 10:32:11.523000+00:00,2011-10-07 17:42:17.941000+00:00,175425,8000,1485,244
1486,11181,COMPLETE,O_CREATED,2011-10-08 10:32:12.722000+00:00,2011-10-07 17:42:17.941000+00:00,175425,8000,1486,244
1487,11181,COMPLETE,O_SENT,2011-10-08 10:32:12.750000+00:00,2011-10-07 17:42:17.941000+00:00,175425,8000,1487,244
1488,11029,COMPLETE,O_SENT_BACK,2011-10-19 09:16:56.371000+00:00,2011-10-07 17:42:17.941000+00:00,175425,8000,1488,244
1489,10138,COMPLETE,O_ACCEPTED,2011-10-25 16:25:04.906000+00:00,2011-10-07 17:42:17.941000+00:00,175425,8000,1489,244
1490,10912,COMPLETE,O_SELECTED,2011-10-08 10:40:56.853000+00:00,2011-10-07 17:48:06.692000+00:00,175428,16000,1490,245
1491,10912,COMPLETE,O_CREATED,2011-10-08 10:40:57.995000+00:00,2011-10-07 17:48:06.692000+00:00,175428,16000,1491,245
1492,10912,COMPLETE,O_SENT,2011-10-08 10:40:58.024000+00:00,2011-10-07 17:48:06.692000+00:00,175428,16000,1492,245
1493,11029,COMPLETE,O_SENT_BACK,2011-10-20 09:33:07.207000+00:00,2011-10-07 17:48:06.692000+00:00,175428,16000,1493,245
1494,11119,COMPLETE,O_CANCELLED,2011-11-02 17:37:13.076000+00:00,2011-10-07 17:48:06.692000+00:00,175428,16000,1494,245
1495,11000,COMPLETE,O_SELECTED,2011-10-08 11:04:28.797000+00:00,2011-10-07 17:59:20.051000+00:00,175434,25000,1495,246
1496,11000,COMPLETE,O_CREATED,2011-10-08 11:05:17.229000+00:00,2011-10-07 17:59:20.051000+00:00,175434,25000,1496,246
1497,11000,COMPLETE,O_SENT,2011-10-08 11:05:17.257000+00:00,2011-10-07 17:59:20.051000+00:00,175434,25000,1497,246
1498,10889,COMPLETE,O_CANCELLED,2011-10-17 15:42:50.645000+00:00,2011-10-07 17:59:20.051000+00:00,175434,25000,1498,246
1499,10913,COMPLETE,O_SELECTED,2011-10-07 18:29:50.748000+00:00,2011-10-07 18:16:57.018000+00:00,175437,15000,1499,247
1500,10913,COMPLETE,O_CREATED,2011-10-07 18:29:52.283000+00:00,2011-10-07 18:16:57.018000+00:00,175437,15000,1500,247
1501,10913,COMPLETE,O_SENT,2011-10-07 18:29:52.316000+00:00,2011-10-07 18:16:57.018000+00:00,175437,15000,1501,247
1502,11029,COMPLETE,O_SENT_BACK,2011-10-18 10:33:53.817000+00:00,2011-10-07 18:16:57.018000+00:00,175437,15000,1502,247
1503,10972,COMPLETE,O_ACCEPTED,2011-10-25 09:47:24.589000+00:00,2011-10-07 18:16:57.018000+00:00,175437,15000,1503,247
1504,10913,COMPLETE,O_SELECTED,2011-10-07 19:01:52.339000+00:00,2011-10-07 18:54:42.882000+00:00,175455,5000,1504,248
1505,10913,COMPLETE,O_CREATED,2011-10-07 19:02:40.851000+00:00,2011-10-07 18:54:42.882000+00:00,175455,5000,1505,248
1506,10913,COMPLETE,O_SENT,2011-10-07 19:02:40.890000+00:00,2011-10-07 18:54:42.882000+00:00,175455,5000,1506,248
1507,11029,COMPLETE,O_SENT_BACK,2011-10-20 09:00:03.235000+00:00,2011-10-07 18:54:42.882000+00:00,175455,5000,1507,248
1508,10609,COMPLETE,O_DECLINED,2011-10-25 14:18:57.333000+00:00,2011-10-07 18:54:42.882000+00:00,175455,5000,1508,248
1509,11200,COMPLETE,O_SELECTED,2011-10-10 19:07:31.157000+00:00,2011-10-07 20:09:47.979000+00:00,175485,8000,1509,249
1510,11200,COMPLETE,O_CREATED,2011-10-10 19:07:33.172000+00:00,2011-10-07 20:09:47.979000+00:00,175485,8000,1510,249
1511,11200,COMPLETE,O_SENT,2011-10-10 19:07:33.209000+00:00,2011-10-07 20:09:47.979000+00:00,175485,8000,1511,249
1512,11029,COMPLETE,O_SENT_BACK,2011-10-18 09:55:15.806000+00:00,2011-10-07 20:09:47.979000+00:00,175485,8000,1512,249
1513,10972,COMPLETE,O_ACCEPTED,2011-10-24 08:57:13.804000+00:00,2011-10-07 20:09:47.979000+00:00,175485,8000,1513,249
1514,10862,COMPLETE,O_SELECTED,2011-10-08 12:13:15.899000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1514,250
1515,10862,COMPLETE,O_CREATED,2011-10-08 12:13:17.345000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1515,250
1516,10862,COMPLETE,O_SENT,2011-10-08 12:13:17.394000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1516,250
1517,11169,COMPLETE,O_SELECTED,2011-10-12 16:29:59.987000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1517,250
1518,11169,COMPLETE,O_CANCELLED,2011-10-12 16:29:59.987000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1518,250
1519,11169,COMPLETE,O_CREATED,2011-10-12 16:30:47.325000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1519,250
1520,11169,COMPLETE,O_SENT,2011-10-12 16:30:47.361000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1520,250
1521,11029,COMPLETE,O_SENT_BACK,2011-10-18 09:32:25.275000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1521,250
1522,10629,COMPLETE,O_ACCEPTED,2011-10-24 10:52:13.450000+00:00,2011-10-07 21:28:57.734000+00:00,175491,17000,1522,250
1523,11000,COMPLETE,O_SELECTED,2011-10-08 11:30:48.099000+00:00,2011-10-07 22:02:38.505000+00:00,175494,5000,1523,251
1524,11000,COMPLETE,O_CREATED,2011-10-08 11:30:49.055000+00:00,2011-10-07 22:02:38.505000+00:00,175494,5000,1524,251
1525,11000,COMPLETE,O_SENT,2011-10-08 11:30:49.082000+00:00,2011-10-07 22:02:38.505000+00:00,175494,5000,1525,251
1526,11029,COMPLETE,O_SENT_BACK,2011-10-20 09:31:01.327000+00:00,2011-10-07 22:02:38.505000+00:00,175494,5000,1526,251
1527,10609,COMPLETE,O_DECLINED,2011-10-25 12:51:45.172000+00:00,2011-10-07 22:02:38.505000+00:00,175494,5000,1527,251
1528,11181,COMPLETE,O_SELECTED,2011-10-08 13:57:24.122000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1528,252
1529,11181,COMPLETE,O_CREATED,2011-10-08 13:57:25.235000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1529,252
1530,11181,COMPLETE,O_SENT,2011-10-08 13:57:25.280000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1530,252
1531,11202,COMPLETE,O_CANCELLED,2011-10-18 16:06:17.960000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1531,252
1532,11202,COMPLETE,O_SELECTED,2011-10-18 16:06:17.960000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1532,252
1533,11202,COMPLETE,O_CREATED,2011-10-18 16:06:19.296000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1533,252
1534,11202,COMPLETE,O_SENT,2011-10-18 16:06:19.332000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1534,252
1535,11029,COMPLETE,O_SENT_BACK,2011-10-26 11:30:57.510000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1535,252
1536,10138,COMPLETE,O_ACCEPTED,2011-10-31 13:30:38.062000+00:00,2011-10-07 22:23:12.936000+00:00,175497,10000,1536,252
1537,10913,COMPLETE,O_SELECTED,2011-10-08 11:48:23.834000+00:00,2011-10-08 08:42:40.495000+00:00,175525,12500,1537,253
1538,10913,COMPLETE,O_CREATED,2011-10-08 11:48:25.174000+00:00,2011-10-08 08:42:40.495000+00:00,175525,12500,1538,253
1539,10913,COMPLETE,O_SENT,2011-10-08 11:48:25.201000+00:00,2011-10-08 08:42:40.495000+00:00,175525,12500,1539,253
1540,112,COMPLETE,O_CANCELLED,2011-11-08 09:15:10.518000+00:00,2011-10-08 08:42:40.495000+00:00,175525,12500,1540,253
1541,10912,COMPLETE,O_SELECTED,2011-10-08 10:17:32.182000+00:00,2011-10-08 10:10:02.419000+00:00,175528,15500,1541,254
1542,10912,COMPLETE,O_CREATED,2011-10-08 10:18:21.325000+00:00,2011-10-08 10:10:02.419000+00:00,175528,15500,1542,254
1543,10912,COMPLETE,O_SENT,2011-10-08 10:18:21.351000+00:00,2011-10-08 10:10:02.419000+00:00,175528,15500,1543,254
1544,10912,COMPLETE,O_CANCELLED,2011-10-15 13:54:16.532000+00:00,2011-10-08 10:10:02.419000+00:00,175528,15500,1544,254
1545,11181,COMPLETE,O_SELECTED,2011-10-08 11:05:32.362000+00:00,2011-10-08 10:45:11.324000+00:00,175534,10000,1545,255
1546,11181,COMPLETE,O_CREATED,2011-10-08 11:05:33.322000+00:00,2011-10-08 10:45:11.324000+00:00,175534,10000,1546,255
1547,11181,COMPLETE,O_SENT,2011-10-08 11:05:33.345000+00:00,2011-10-08 10:45:11.324000+00:00,175534,10000,1547,255
1548,112,COMPLETE,O_CANCELLED,2011-11-08 09:15:13.255000+00:00,2011-10-08 10:45:11.324000+00:00,175534,10000,1548,255
1549,10862,COMPLETE,O_SELECTED,2011-10-08 11:54:17.830000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1549,256
1550,10862,COMPLETE,O_CREATED,2011-10-08 11:54:18.724000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1550,256
1551,10862,COMPLETE,O_SENT,2011-10-08 11:54:18.748000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1551,256
1552,10862,COMPLETE,O_CANCELLED,2011-10-08 11:55:12.018000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1552,256
1553,10862,COMPLETE,O_SELECTED,2011-10-08 11:55:12.018000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1553,256
1554,10862,COMPLETE,O_CREATED,2011-10-08 11:55:13.476000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1554,256
1555,10862,COMPLETE,O_SENT,2011-10-08 11:55:13.507000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1555,256
1556,11029,COMPLETE,O_SENT_BACK,2011-10-18 10:30:47.503000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1556,256
1557,10138,COMPLETE,O_ACCEPTED,2011-10-27 16:06:04.413000+00:00,2011-10-08 11:27:18.039000+00:00,175543,50000,1557,256
1558,11002,COMPLETE,O_SELECTED,2011-10-08 13:42:09.741000+00:00,2011-10-08 11:33:52.237000+00:00,175546,15000,1558,257
1559,11002,COMPLETE,O_CREATED,2011-10-08 13:42:57.696000+00:00,2011-10-08 11:33:52.237000+00:00,175546,15000,1559,257
1560,11002,COMPLETE,O_SENT,2011-10-08 13:42:57.728000+00:00,2011-10-08 11:33:52.237000+00:00,175546,15000,1560,257
1561,11049,COMPLETE,O_SENT_BACK,2011-10-21 09:35:44.220000+00:00,2011-10-08 11:33:52.237000+00:00,175546,15000,1561,257
1562,10138,COMPLETE,O_ACCEPTED,2011-10-27 13:24:50.819000+00:00,2011-10-08 11:33:52.237000+00:00,175546,15000,1562,257
1563,11002,COMPLETE,O_SELECTED,2011-10-08 12:32:02.006000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,1563,258
1564,11002,COMPLETE,O_CREATED,2011-10-08 12:32:03.169000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,1564,258
1565,11002,COMPLETE,O_SENT,2011-10-08 12:32:03.193000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,1565,258
1566,11029,COMPLETE,O_SENT_BACK,2011-10-14 09:44:14.937000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,1566,258
1567,10609,COMPLETE,O_ACCEPTED,2011-10-19 12:01:27.463000+00:00,2011-10-08 11:41:31.940000+00:00,175549,10000,1567,258
1568,11000,COMPLETE,O_SELECTED,2011-10-08 14:13:42.718000+00:00,2011-10-08 12:36:40.964000+00:00,175552,5000,1568,259
1569,11000,COMPLETE,O_CREATED,2011-10-08 14:13:44.275000+00:00,2011-10-08 12:36:40.964000+00:00,175552,5000,1569,259
1570,11000,COMPLETE,O_SENT,2011-10-08 14:13:44.311000+00:00,2011-10-08 12:36:40.964000+00:00,175552,5000,1570,259
1571,11029,COMPLETE,O_SENT_BACK,2011-10-20 09:35:14.262000+00:00,2011-10-08 12:36:40.964000+00:00,175552,5000,1571,259
1572,10138,COMPLETE,O_DECLINED,2011-10-26 10:56:01.738000+00:00,2011-10-08 12:36:40.964000+00:00,175552,5000,1572,259
1573,11181,COMPLETE,O_SELECTED,2011-10-08 14:56:06.830000+00:00,2011-10-08 14:18:32.410000+00:00,175567,8000,1573,260
1574,11181,COMPLETE,O_CREATED,2011-10-08 14:56:07.724000+00:00,2011-10-08 14:18:32.410000+00:00,175567,8000,1574,260
1575,11181,COMPLETE,O_SENT,2011-10-08 14:56:07.751000+00:00,2011-10-08 14:18:32.410000+00:00,175567,8000,1575,260
1576,11029,COMPLETE,O_SENT_BACK,2011-10-18 09:38:12.415000+00:00,2011-10-08 14:18:32.410000+00:00,175567,8000,1576,260
1577,10609,COMPLETE,O_ACCEPTED,2011-10-24 08:21:01.929000+00:00,2011-10-08 14:18:32.410000+00:00,175567,8000,1577,260
1578,11203,COMPLETE,O_SELECTED,2011-10-15 11:20:46.965000+00:00,2011-10-08 14:20:36.955000+00:00,175573,40000,1578,261
1579,11203,COMPLETE,O_CREATED,2011-10-15 11:20:48.113000+00:00,2011-10-08 14:20:36.955000+00:00,175573,40000,1579,261
1580,11203,COMPLETE,O_SENT,2011-10-15 11:20:48.156000+00:00,2011-10-08 14:20:36.955000+00:00,175573,40000,1580,261
1581,112,COMPLETE,O_CANCELLED,2011-11-15 09:15:19.095000+00:00,2011-10-08 14:20:36.955000+00:00,175573,40000,1581,261
1582,10913,COMPLETE,O_SELECTED,2011-10-08 14:53:36.828000+00:00,2011-10-08 14:37:45.152000+00:00,175582,4000,1582,262
1583,10913,COMPLETE,O_CREATED,2011-10-08 14:54:24.225000+00:00,2011-10-08 14:37:45.152000+00:00,175582,4000,1583,262
1584,10913,COMPLETE,O_SENT,2011-10-08 14:54:24.253000+00:00,2011-10-08 14:37:45.152000+00:00,175582,4000,1584,262
1585,11029,COMPLETE,O_SENT_BACK,2011-10-24 09:55:54.861000+00:00,2011-10-08 14:37:45.152000+00:00,175582,4000,1585,262
1586,10609,COMPLETE,O_ACCEPTED,2011-10-28 08:10:02.140000+00:00,2011-10-08 14:37:45.152000+00:00,175582,4000,1586,262
1587,11000,COMPLETE,O_SELECTED,2011-10-08 14:56:37.300000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1587,263
1588,11000,COMPLETE,O_CREATED,2011-10-08 14:56:39.224000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1588,263
1589,11000,COMPLETE,O_SENT,2011-10-08 14:56:39.271000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1589,263
1590,10913,COMPLETE,O_CANCELLED,2011-10-17 20:42:04.209000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1590,263
1591,10913,COMPLETE,O_SELECTED,2011-10-17 20:42:04.210000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1591,263
1592,10913,COMPLETE,O_CREATED,2011-10-17 20:42:06.253000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1592,263
1593,10913,COMPLETE,O_SENT,2011-10-17 20:42:06.283000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1593,263
1594,11049,COMPLETE,O_SENT_BACK,2011-10-24 12:20:16.746000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1594,263
1595,10629,COMPLETE,O_ACCEPTED,2011-10-28 08:38:02.315000+00:00,2011-10-08 14:50:02.114000+00:00,175585,22000,1595,263
1596,11189,COMPLETE,O_SELECTED,2011-10-10 09:22:09.431000+00:00,2011-10-08 15:51:52.307000+00:00,175591,6000,1596,264
1597,11189,COMPLETE,O_CREATED,2011-10-10 09:22:11.008000+00:00,2011-10-08 15:51:52.307000+00:00,175591,6000,1597,264
1598,11189,COMPLETE,O_SENT,2011-10-10 09:22:11.038000+00:00,2011-10-08 15:51:52.307000+00:00,175591,6000,1598,264
1599,10913,COMPLETE,O_CANCELLED,2011-10-29 11:25:40.030000+00:00,2011-10-08 15:51:52.307000+00:00,175591,6000,1599,264
1600,11181,COMPLETE,O_SELECTED,2011-10-08 16:13:17.073000+00:00,2011-10-08 16:06:41.715000+00:00,175597,36000,1600,265
1601,11181,COMPLETE,O_CREATED,2011-10-08 16:14:04.991000+00:00,2011-10-08 16:06:41.715000+00:00,175597,36000,1601,265
1602,11181,COMPLETE,O_SENT,2011-10-08 16:14:05.042000+00:00,2011-10-08 16:06:41.715000+00:00,175597,36000,1602,265
1603,11029,COMPLETE,O_SENT_BACK,2011-10-17 10:25:57.719000+00:00,2011-10-08 16:06:41.715000+00:00,175597,36000,1603,265
1604,10972,COMPLETE,O_DECLINED,2011-10-24 13:10:33.349000+00:00,2011-10-08 16:06:41.715000+00:00,175597,36000,1604,265
1605,11189,COMPLETE,O_SELECTED,2011-10-10 09:11:33.866000+00:00,2011-10-08 16:49:34.933000+00:00,175600,10000,1605,266
1606,11189,COMPLETE,O_CREATED,2011-10-10 09:11:58.406000+00:00,2011-10-08 16:49:34.933000+00:00,175600,10000,1606,266
1607,11189,COMPLETE,O_SENT,2011-10-10 09:11:58.446000+00:00,2011-10-08 16:49:34.933000+00:00,175600,10000,1607,266
1608,112,COMPLETE,O_CANCELLED,2011-11-09 09:15:11.585000+00:00,2011-10-08 16:49:34.933000+00:00,175600,10000,1608,266
1609,11120,COMPLETE,O_SELECTED,2011-10-10 09:11:07.351000+00:00,2011-10-08 16:57:49.797000+00:00,175606,6000,1609,267
1610,11120,COMPLETE,O_CREATED,2011-10-10 09:11:58.409000+00:00,2011-10-08 16:57:49.797000+00:00,175606,6000,1610,267
1611,11120,COMPLETE,O_SENT,2011-10-10 09:11:58.448000+00:00,2011-10-08 16:57:49.797000+00:00,175606,6000,1611,267
1612,11049,COMPLETE,O_SENT_BACK,2011-10-17 10:23:56.135000+00:00,2011-10-08 16:57:49.797000+00:00,175606,6000,1612,267
1613,10972,COMPLETE,O_ACCEPTED,2011-10-21 09:11:32.502000+00:00,2011-10-08 16:57:49.797000+00:00,175606,6000,1613,267
1614,11179,COMPLETE,O_SELECTED,2011-10-11 14:05:35.032000+00:00,2011-10-08 17:33:42.052000+00:00,175615,7000,1614,268
1615,11179,COMPLETE,O_CREATED,2011-10-11 14:05:36.012000+00:00,2011-10-08 17:33:42.052000+00:00,175615,7000,1615,268
1616,11179,COMPLETE,O_SENT,2011-10-11 14:05:36.093000+00:00,2011-10-08 17:33:42.052000+00:00,175615,7000,1616,268
1617,10913,COMPLETE,O_CANCELLED,2011-11-09 19:06:44.782000+00:00,2011-10-08 17:33:42.052000+00:00,175615,7000,1617,268
1618,11189,COMPLETE,O_SELECTED,2011-10-10 09:34:43.330000+00:00,2011-10-08 18:33:15.616000+00:00,175624,6000,1618,269
1619,11189,COMPLETE,O_CREATED,2011-10-10 09:34:44.797000+00:00,2011-10-08 18:33:15.616000+00:00,175624,6000,1619,269
1620,11189,COMPLETE,O_SENT,2011-10-10 09:34:44.824000+00:00,2011-10-08 18:33:15.616000+00:00,175624,6000,1620,269
1621,11049,COMPLETE,O_SENT_BACK,2011-10-17 11:03:07.602000+00:00,2011-10-08 18:33:15.616000+00:00,175624,6000,1621,269
1622,10972,COMPLETE,O_ACCEPTED,2011-10-17 14:34:26.711000+00:00,2011-10-08 18:33:15.616000+00:00,175624,6000,1622,269
1623,11189,COMPLETE,O_SELECTED,2011-10-10 13:28:25.632000+00:00,2011-10-08 19:33:16.447000+00:00,175627,15500,1623,270
1624,11189,COMPLETE,O_CREATED,2011-10-10 13:28:27.030000+00:00,2011-10-08 19:33:16.447000+00:00,175627,15500,1624,270
1625,11189,COMPLETE,O_SENT,2011-10-10 13:28:27.080000+00:00,2011-10-08 19:33:16.447000+00:00,175627,15500,1625,270
1626,10789,COMPLETE,O_SENT_BACK,2011-10-14 10:50:15.753000+00:00,2011-10-08 19:33:16.447000+00:00,175627,15500,1626,270
1627,10809,COMPLETE,O_ACCEPTED,2011-10-18 13:19:02.053000+00:00,2011-10-08 19:33:16.447000+00:00,175627,15500,1627,270
1628,10881,COMPLETE,O_SELECTED,2011-10-10 11:05:01.929000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1628,271
1629,10881,COMPLETE,O_CREATED,2011-10-10 11:05:49.476000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1629,271
1630,10881,COMPLETE,O_SENT,2011-10-10 11:05:49.513000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1630,271
1631,10861,COMPLETE,O_SELECTED,2011-11-09 11:03:22.935000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1631,271
1632,10861,COMPLETE,O_CANCELLED,2011-11-09 11:03:22.935000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1632,271
1633,10861,COMPLETE,O_CREATED,2011-11-09 11:03:24.277000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1633,271
1634,10861,COMPLETE,O_SENT,2011-11-09 11:03:24.306000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1634,271
1635,11259,COMPLETE,O_SENT_BACK,2011-11-16 11:43:43.182000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1635,271
1636,10909,COMPLETE,O_SELECTED,2011-11-17 17:28:13.736000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1636,271
1637,10909,COMPLETE,O_CANCELLED,2011-11-17 17:28:13.736000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1637,271
1638,10909,COMPLETE,O_CREATED,2011-11-17 17:28:15.126000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1638,271
1639,10909,COMPLETE,O_SENT,2011-11-17 17:28:15.155000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1639,271
1640,10972,COMPLETE,O_DECLINED,2011-11-22 13:45:21.859000+00:00,2011-10-09 00:50:27.184000+00:00,175651,45000,1640,271
1641,11181,COMPLETE,O_SELECTED,2011-10-10 20:11:52.118000+00:00,2011-10-09 03:23:16.942000+00:00,175657,30000,1641,272
1642,11181,COMPLETE,O_CREATED,2011-10-10 20:11:53.137000+00:00,2011-10-09 03:23:16.942000+00:00,175657,30000,1642,272
1643,11181,COMPLETE,O_SENT,2011-10-10 20:11:53.167000+00:00,2011-10-09 03:23:16.942000+00:00,175657,30000,1643,272
1644,11029,COMPLETE,O_SENT_BACK,2011-10-18 09:41:45.531000+00:00,2011-10-09 03:23:16.942000+00:00,175657,30000,1644,272
1645,10138,COMPLETE,O_ACCEPTED,2011-10-24 12:15:00.591000+00:00,2011-10-09 03:23:16.942000+00:00,175657,30000,1645,272
1646,11120,COMPLETE,O_SELECTED,2011-10-10 10:37:35.038000+00:00,2011-10-09 09:52:54.913000+00:00,175669,15000,1646,273
1647,11120,COMPLETE,O_CREATED,2011-10-10 10:37:36.209000+00:00,2011-10-09 09:52:54.913000+00:00,175669,15000,1647,273
1648,11120,COMPLETE,O_SENT,2011-10-10 10:37:36.244000+00:00,2011-10-09 09:52:54.913000+00:00,175669,15000,1648,273
1649,112,COMPLETE,O_CANCELLED,2011-11-10 09:15:26.007000+00:00,2011-10-09 09:52:54.913000+00:00,175669,15000,1649,273
1650,11189,COMPLETE,O_SELECTED,2011-10-10 10:40:57.894000+00:00,2011-10-09 10:23:25.630000+00:00,175672,17000,1650,274
1651,11189,COMPLETE,O_CREATED,2011-10-10 10:40:58.695000+00:00,2011-10-09 10:23:25.630000+00:00,175672,17000,1651,274
1652,11189,COMPLETE,O_SENT,2011-10-10 10:40:58.723000+00:00,2011-10-09 10:23:25.630000+00:00,175672,17000,1652,274
